Order Date,Region,Category,Sub-Category,Sales,Quantity,Profit,Customer Name,Order ID,Product ID,Discount,Place,Shipping Cost,Delivery Status
2024-06-03,South,Furniture,Tables,451.61,10.0,52.59,Chloe Lyons,e67d52d8,3b086efd-c,0.1,Lake Sharon,28.91,In Transit
2024-06-03,East,Furniture,Chairs,686.0,4.0,-77.01,Dustin Sandoval MD,0fa39bcb,eda8473f-c,0.0,Port Sharonview,16.57,Delivered
2023-11-13,East,Technology,Copiers,886.83,2.0,114.65,Sharon Barrett,fd27091a,657aaedb-0,0.2,Whiteborough,34.28,Delivered
2023-09-02,Central,Office Supplies,Labels,817.89,6.0,-60.93,Mrs. Stacy Bradley MD,ea8de0ad,78807252-c,0.0,Gallagherland,32.59,Returned
2023-01-19,South,Technology,Phones,643.76,2.0,-31.32,Jessica Baker,45e9dc55,8af48e58-0,0.1,Jamestown,30.23,Delivered
2024-03-25,East,Technology,Accessories,46.85,6.0,-9.28,Leah Scott,17052648,e4bcb57c-f,0.2,Jacksonbury,25.54,Delivered
2025-03-15,West,Furniture,Furnishings,243.73,1.0,58.23,Rachel Rodriguez,7158e81c,d017a1ef-f,0.2,Sharonborough,37.49,Returned
2024-12-25,West,Furniture,Furnishings,518.17,7.0,133.0,Joshua Williams,56155ee9,d3bb5722-0,0.0,North Brittanyton,9.28,In Transit
2024-08-15,Central,Furniture,Bookcases,,2.0,213.5,James Owens,008205e3,882c6963-e,0.1,Donaldfurt,14.98,Delivered
2024-03-30,East,Furniture,Tables,773.33,,145.68,Janet Jones,734c7cf0,a8ac65a0-d,0.2,Sarahchester,16.54,Cancelled
2025-05-30,Central,Technology,Phones,97.1,3.0,22.12,Derrick Butler,765d79a5,ed3dd1b8-8,0.0,South Jamesview,18.6,Delivered
2023-09-02,East,Technology,Accessories,870.64,9.0,-172.57,Melissa Richardson,48410d52,865d4c04-4,0.2,Stephaniefurt,16.38,In Transit
2023-08-19,Central,Furniture,Bookcases,290.88,8.0,,George Anderson,7f88627c,05342cb6-a,0.2,Port Katherineberg,44.12,In Transit
2023-01-23,Central,Office Supplies,Paper,244.59,9.0,65.37,Kelly Murphy,02ceaa11,fd9a6b2a-5,0.0,Michaelfurt,11.18,Cancelled
2023-10-19,South,Office Supplies,Labels,343.14,3.0,,Danielle Young,59878b00,3fc91f02-5,0.0,North Michaelberg,24.4,Delivered
2025-01-09,Central,Office Supplies,Art,979.77,8.0,270.05,Traci Ramirez,9b7a8062,24e53c71-8,0.0,Port Joyport,48.25,Delivered
2025-03-13,East,Furniture,Chairs,581.44,3.0,155.49,Amy Baker,92e804cf,a142d10f-4,0.2,Lake Patrick,12.77,In Transit
2023-04-16,West,Furniture,Chairs,313.97,3.0,63.75,Kimberly Franklin,0f652f30,651ef930-e,0.0,New Joseph,10.83,In Transit
2024-04-08,East,Furniture,Chairs,484.29,2.0,121.86,Steven Kaufman,d6799e97,5b247425-2,0.1,Port Lindaberg,27.52,Cancelled
2024-09-23,South,Office Supplies,Labels,347.49,3.0,11.61,Patrick Christian,3e802499,d205432f-a,0.1,Aliciaside,38.07,Delivered
2023-09-19,East,Office Supplies,Labels,95.05,,3.15,Danielle Rice,950b458b,a3fe031e-0,0.1,Riosside,6.82,Cancelled
2023-08-11,South,Technology,Copiers,213.62,7.0,19.46,Rebecca Johnson,7b3af935,3db6181b-6,0.0,Port Melanietown,40.19,Cancelled
2024-06-23,South,Technology,Accessories,986.66,3.0,-162.36,Benjamin Gonzalez,fa2bc89b,4d85ba20-4,0.2,Lake Jill,23.66,Delivered
2024-03-14,South,Furniture,Tables,314.77,4.0,48.29,Jordan Cox,93d18726,5148c7f3-2,0.0,Benderton,41.23,Delivered
2024-05-25,South,Office Supplies,Binders,631.61,7.0,43.92,Cynthia Johnson,f9ec4c55,48dca5d7-2,0.0,Haynesside,25.16,Cancelled
2023-02-24,South,Furniture,Tables,551.97,3.0,108.46,Scott Collins,ec226854,bae2a26e-e,0.0,Shelbyfurt,25.79,Delivered
2022-10-15,South,Furniture,Chairs,25.34,10.0,-0.01,Billy Foley,d631b3e6,7709faa1-f,0.0,Frankhaven,16.05,Delivered
2025-03-25,South,Furniture,Furnishings,27.97,9.0,1.07,Laura Lynch,4ea8fab8,ea6224e0-e,0.0,Jonathanmouth,17.03,Delivered
2023-10-31,Central,Furniture,Tables,136.13,7.0,38.51,Douglas Yang,0dfda440,2bb64d03-2,0.2,,32.01,Delivered
2025-02-28,West,Furniture,Furnishings,844.57,4.0,153.47,Stacey Miles,8682a41f,56f0d2e4-e,0.0,West Jessicaside,36.14,In Transit
2025-02-08,West,Furniture,Chairs,847.48,10.0,-88.48,Aaron Johnson,473fb745,60292e3f-b,0.3,East Crystalstad,17.85,Delivered
2024-06-22,East,Office Supplies,Labels,730.29,6.0,-67.45,Jessica Wilson,085fbab6,27e1b8d6-3,0.0,Solomonchester,13.58,Delivered
2023-05-07,South,Technology,Accessories,993.15,7.0,206.19,Andrew Reed,054ebaef,e3e77019-2,0.0,Port Cody,21.92,In Transit
2023-05-25,Central,Technology,Copiers,819.52,3.0,-9.93,Christopher Reed,77fd3d3b,b1df126a-c,0.1,West Erin,11.58,Delivered
2023-05-12,West,Technology,Phones,145.39,3.0,28.6,Kyle Baird,cc566330,143a192a-8,0.0,West Devinbury,33.52,In Transit
2024-06-25,Central,Technology,Phones,425.32,1.0,-56.23,Shannon Elliott,2b2442e5,28c13595-b,0.0,Lake James,29.85,Returned
2023-12-11,West,Technology,Accessories,486.88,7.0,71.4,Julie Lee,e2e3bb58,cd29feea-6,0.0,South Ryan,30.55,Delivered
2024-01-03,East,Technology,Phones,670.39,,-72.7,Ms. Mandy Espinoza,f65b8862,93bfeecd-b,0.1,Cathymouth,24.73,In Transit
2022-12-03,West,Technology,Phones,311.19,5.0,22.21,George Stephens,9cf50e92,05df4c6a-8,0.0,East Beverly,37.8,Delivered
2025-07-02,East,Technology,Copiers,830.14,10.0,,Eric Calhoun,b18a187f,fdff9f41-1,0.0,South Lisaton,29.04,Delivered
2022-09-23,West,Furniture,Tables,114.62,,17.52,Jennifer Roberts,d3f3bb86,0848e2ce-9,0.2,Port Charleshaven,49.19,Delivered
2023-03-18,East,Technology,Copiers,730.01,4.0,170.86,Brett Sanders,53a1e274,ea9e731f-9,0.2,West Brandonfort,31.48,Delivered
2025-04-10,Central,Technology,Accessories,642.72,3.0,,Dr. Rodney Larsen,40dcb4a0,ab8d53f9-5,0.0,Williammouth,28.19,Delivered
2023-03-04,West,Technology,Machines,391.65,4.0,-54.33,Brian Peters,fd8f10d8,9928e986-8,0.0,Scottport,11.43,Delivered
2025-01-26,South,Office Supplies,Art,519.28,7.0,-41.79,Ashley Johnson,d0f2696e,d03baba3-c,0.0,Sarahburgh,14.78,Delivered
2024-06-14,West,Furniture,Tables,374.72,2.0,24.78,Ruben Hughes,2ad5e588,0918c8f1-b,0.0,Waynemouth,9.23,Returned
2024-07-29,East,Office Supplies,Binders,318.4,1.0,-49.36,Luke Mendoza,e1016eff,9de07a40-9,0.1,South Marcustown,34.4,In Transit
2023-09-14,East,Furniture,Bookcases,,7.0,232.23,Anthony Leon,a654bb00,99a2c649-a,0.2,Patriciaburgh,48.19,Delivered
2025-01-13,West,Furniture,Chairs,763.97,9.0,81.14,Erin Watkins,5dc43731,d4b6768f-1,0.1,Jochester,13.85,Cancelled
2022-12-07,West,Technology,Machines,200.69,8.0,-14.62,Edwin Hall,903d110f,03bf4548-b,0.0,Markburgh,6.59,Delivered
2022-10-22,East,Furniture,Furnishings,270.68,1.0,39.72,Sheila Solomon,9211d5a4,5e58a635-a,0.0,Jonesborough,19.74,Delivered
2023-06-10,Central,Office Supplies,Art,,4.0,29.51,Dr. Sarah Pope MD,faf43ea7,8ac20c36-e,0.2,New Lindahaven,43.7,Returned
2023-09-02,South,Technology,Accessories,802.3,10.0,140.87,Randy Wong,d746336c,c1ab100f-5,0.0,Millsbury,16.27,Delivered
2022-08-27,Central,Technology,Copiers,802.86,7.0,-9.57,Michelle Wright,6710fc86,381c5b61-3,0.2,Stonemouth,23.74,Delivered
2024-08-23,East,Technology,Machines,122.61,4.0,-15.99,Richard Reynolds,f247aaa2,eb80f4ac-3,0.3,Lake Judith,17.28,Cancelled
2023-01-22,Central,Office Supplies,Labels,663.21,5.0,109.64,David Mitchell,78c248a5,f7a3c2f7-8,0.0,Port Cheyenneshire,21.7,Delivered
2024-08-07,West,Technology,Accessories,423.1,10.0,51.08,Lynn Brennan,5d9e180a,360fda0b-a,0.0,North Kelliberg,49.77,Returned
2022-08-07,South,Office Supplies,Paper,890.78,8.0,68.81,Jillian Martinez,d8283212,17766df0-d,0.0,New Heatherport,32.82,Cancelled
2024-09-22,Central,Furniture,Furnishings,686.24,9.0,24.54,Maria Jordan,00d684c4,b7d38038-c,0.0,North Amy,,In Transit
2025-07-05,Central,Furniture,Bookcases,544.31,9.0,136.91,Cassidy Singh,bc7105a3,c53823bf-d,0.0,East Jill,5.04,Delivered
2023-02-02,South,Furniture,Tables,804.59,5.0,-82.3,Amanda Nguyen,97b0b37b,ae313157-3,0.0,South Jo,43.79,In Transit
2024-09-15,West,Technology,Machines,114.96,4.0,-8.35,Carolyn Henderson,f25d7409,2ff51301-5,0.0,Mooreside,9.59,Delivered
2025-05-09,South,Technology,Phones,399.39,,99.34,Mark Yang,534985a6,e37cdfe1-6,0.0,Beltranfort,47.17,In Transit
2023-10-10,East,Technology,Copiers,445.76,6.0,86.23,Patricia Gonzalez,6f8619ba,228c70a5-2,0.1,Lake Bruce,37.72,Delivered
2023-04-12,East,Furniture,Chairs,926.02,9.0,-20.15,Travis Jones,8c553d83,5f1d3560-f,0.0,East Heather,33.54,Delivered
2024-02-26,East,Office Supplies,Art,103.45,6.0,,Cheryl Jones,208668ed,984fbbb3-e,0.2,West Sandra,18.81,Delivered
2022-12-27,West,Furniture,Bookcases,796.92,9.0,-76.16,Caitlin Young,802fb82e,0f8bba14-8,0.2,South Nathanmouth,33.53,Cancelled
2023-09-19,West,Furniture,Bookcases,973.06,9.0,263.5,Bradley Moore,f3bdd8ef,30a81619-6,,Marksview,41.88,Cancelled
2022-09-02,Central,Office Supplies,Labels,937.59,8.0,,Kayla Hatfield,5ec5563f,8bac434c-8,0.0,Nicoleburgh,16.38,Delivered
2023-10-29,Central,Furniture,Chairs,180.61,9.0,10.71,John Taylor,b3ac97cc,ac2fcb7d-a,0.0,Emilystad,6.45,Cancelled
2024-02-10,East,Technology,Accessories,203.63,3.0,-9.48,Cynthia Williams,e7093d8d,ab963792-f,0.0,,8.65,Delivered
2022-11-13,Central,Office Supplies,Art,59.39,1.0,-1.43,Stephanie Woods,332f564c,7c211b3d-a,0.0,Martinezchester,6.18,Delivered
2024-11-22,Central,Office Supplies,Binders,950.23,5.0,201.21,Ryan Contreras,602affc0,f4541b86-2,0.2,Butlershire,7.45,Delivered
2023-03-19,West,Furniture,Bookcases,516.47,9.0,-36.03,David Hobbs,48242b00,3080ee5b-8,0.0,Lake Monique,12.61,Delivered
2025-06-09,South,Office Supplies,Binders,818.12,3.0,-17.69,April Cook,e8a98276,1f5a8e8d-a,0.0,Turnerfurt,32.77,Delivered
2024-09-08,South,Office Supplies,Binders,10.29,3.0,2.24,Sara Hardy,b440c1d6,ec5b78f6-8,0.0,Flowersmouth,28.99,Cancelled
2023-02-18,East,Office Supplies,Binders,278.91,1.0,-54.86,Antonio Shannon,03552265,cdada5b6-b,0.0,Wagnerhaven,11.58,Delivered
2023-09-06,Central,Furniture,Tables,529.18,1.0,-47.84,Brandi Taylor,5350f179,fd2f7626-e,0.2,Reginaburgh,10.59,In Transit
2023-10-08,West,Technology,Accessories,953.41,1.0,-116.77,Marie Terry,b647629e,8df4feac-7,0.2,Prattbury,6.92,Delivered
2024-10-05,Central,Office Supplies,Binders,222.09,7.0,-43.88,Mr. Austin Wilson,9290716f,408f0079-f,0.0,East Todd,46.38,Delivered
2025-04-18,West,Furniture,Chairs,5.43,5.0,0.23,Scott Ramirez,bbae63e4,fdc2188a-a,0.0,East Crystal,25.78,In Transit
2023-10-03,East,Furniture,Chairs,283.13,9.0,60.42,Gregory Roberts,8d75fc04,4abc9dda-8,0.0,South Michelleview,5.45,Delivered
2024-04-01,West,Office Supplies,Art,442.4,3.0,-5.51,Traci Rodriguez DVM,eb9e78d2,a10a367d-2,0.2,North Danielview,13.78,In Transit
2023-10-08,East,Office Supplies,Labels,90.52,10.0,11.15,Joanna Smith,f5f1b02c,b62b5810-5,0.2,East Rebecca,48.17,In Transit
2023-02-08,West,Technology,Machines,294.06,3.0,85.77,Anita Ruiz,6324b967,5492bd02-d,0.1,Jasminehaven,45.6,Delivered
2022-10-12,East,Technology,Machines,479.14,,-67.75,Eric Miller,b2f68fb1,42148ee2-9,0.1,Markland,37.98,Delivered
2022-09-18,South,Office Supplies,Binders,522.82,3.0,137.4,Joshua Hendrix,ecdd9892,2bf4095f-0,,South Henry,22.86,Cancelled
2024-12-20,East,Furniture,Furnishings,471.22,8.0,23.01,Samantha Cortez,03dcc48b,91d44717-a,0.2,South Jameston,14.13,Delivered
2025-03-12,Central,Furniture,Tables,112.19,2.0,28.45,Derrick Smith,4979ed2a,2caf18a6-e,0.0,Port Jamieburgh,23.66,Delivered
2023-12-07,East,Furniture,Furnishings,673.94,2.0,36.22,Jessica Mcmillan,c5dc6dd7,1b811e8f-a,0.0,Mitchellmouth,40.62,Delivered
2022-08-14,Central,Technology,Copiers,124.01,10.0,-9.32,Jared Norman,c8605fb6,f0decc5b-b,0.0,Howardburgh,39.19,Returned
2023-02-17,Central,Furniture,Tables,353.44,6.0,-8.13,Melissa Boyd,00892689,08b79cc0-f,,Wolfeburgh,20.56,Delivered
2024-11-13,East,Furniture,Bookcases,562.68,4.0,18.85,Scott Griffin,d1c14163,125d6444-a,0.3,Peterburgh,19.86,In Transit
2025-06-21,West,Technology,Machines,408.55,2.0,-8.64,Kara Calhoun,0e18e245,79c80371-d,0.3,Ericview,9.97,Cancelled
2023-08-01,South,Office Supplies,Paper,886.8,7.0,-128.42,Lisa Moore,152648e9,ab976c34-d,0.2,North Ashley,33.71,In Transit
2023-01-23,Central,Office Supplies,Binders,558.07,7.0,-72.54,Tricia Young,2796c989,b0f49a5a-d,0.0,Michellestad,45.49,Delivered
2024-04-17,East,Furniture,Chairs,771.19,2.0,-39.3,Sandra Brown,6d72e616,a65cf49e-1,0.0,Washingtonmouth,8.38,Delivered
2024-06-28,Central,Furniture,Furnishings,344.04,3.0,-17.93,Megan Shaw,3a3a0c41,14e42763-a,0.1,Schwartzview,33.84,In Transit
2024-11-30,South,Technology,Copiers,920.85,4.0,121.11,Miss Samantha Benson,049a1889,55f2a4bd-a,0.3,West Anthony,10.32,Delivered
2022-11-16,Central,Office Supplies,Art,553.9,7.0,151.08,Jessica Young,e717945c,e6905a97-9,0.0,North Rachel,39.24,Delivered
2022-07-28,East,Office Supplies,Binders,572.05,8.0,115.12,Brenda Snyder,e0479bcc,b07ea9fb-d,0.3,Kimland,32.87,Delivered
2023-01-11,Central,Furniture,Furnishings,413.27,6.0,89.64,Thomas Smith,7b3aeb81,b7d7b2e0-b,0.0,Marymouth,38.35,In Transit
2024-09-06,Central,Office Supplies,Paper,899.95,10.0,-87.67,Dr. Joseph Burch,18d87439,be17d049-3,0.2,Lopezberg,33.49,Cancelled
2023-09-10,East,Office Supplies,Art,712.66,7.0,-122.9,Victoria Hill,3be59fa9,995a2d03-d,0.3,New Heather,27.82,In Transit
2023-04-08,East,Office Supplies,Binders,413.31,7.0,11.27,Daniel Carter,88e0e130,e17afc6f-f,0.0,Samuelchester,28.95,Delivered
2023-02-21,Central,Furniture,Bookcases,743.8,8.0,14.67,Christina Johnson,c6e2c494,22446619-0,0.2,East Courtneymouth,35.43,In Transit
2024-08-04,Central,Office Supplies,Art,590.51,5.0,-22.12,Erika Tucker,5a51d31f,9b64b1cf-9,0.2,New Erikastad,42.39,In Transit
2024-09-23,East,Technology,Phones,190.51,8.0,22.92,Allison Ali,bb42e94b,904e7e5c-a,0.0,Smithside,42.72,Delivered
2023-08-26,East,Office Supplies,Art,740.23,3.0,-55.18,Chelsea Allen,28df8c84,e67bfd06-9,0.2,Bradyburgh,7.38,In Transit
2024-06-27,Central,Technology,Copiers,92.5,9.0,-15.67,Michael Lee,ac18289d,d7bbd6fa-6,0.2,Port Johnnyshire,6.7,Delivered
2024-07-20,West,Technology,Phones,77.81,3.0,8.06,Rebecca Adkins,3a4ca88c,8d98100a-6,0.2,East Jeremiahbury,19.39,Delivered
2024-10-03,East,Furniture,Furnishings,80.88,5.0,22.27,Jessica Lopez,040c60ac,67e6bbde-0,0.1,New Michaelstad,17.4,Returned
2024-08-18,South,Technology,Copiers,375.04,9.0,-67.37,Kirsten Mora,38bb018b,c0b664bd-8,0.0,North David,11.17,In Transit
2023-02-10,East,Office Supplies,Paper,,1.0,129.47,Kenneth Riley,8e57b64b,4141bc5d-6,,Moniquebury,41.79,Cancelled
2024-08-22,East,Technology,Machines,232.95,5.0,42.13,Annette Ball,0c6fe78f,882cd7fd-2,0.0,Port David,36.79,In Transit
2023-12-23,South,Office Supplies,Paper,581.73,8.0,42.6,Charles Sanchez,993de645,085e1083-4,0.0,Zamorafort,6.59,In Transit
2023-04-24,East,Furniture,Bookcases,887.32,1.0,96.03,Roger Moreno,100d939c,91911ec6-5,0.0,Amandaberg,47.31,Delivered
2025-04-24,East,Furniture,Tables,659.14,7.0,-115.14,Scott Floyd,1d3e1d65,930889e3-5,0.0,West Allisonstad,44.39,Delivered
2023-07-02,East,Furniture,Bookcases,784.64,2.0,-2.85,Kevin Briggs,235b8edd,44361719-c,0.0,South Brett,24.75,Delivered
2024-09-23,West,Furniture,Chairs,492.98,10.0,143.6,Sandra Jenkins,46860454,c4f1a310-5,0.1,Eatonton,38.94,In Transit
2024-08-19,West,Office Supplies,Art,497.05,4.0,70.58,Kevin Logan,be0c33fa,c012d934-4,0.0,North Jessica,39.92,Delivered
2025-04-10,West,Technology,Accessories,334.17,10.0,33.1,Walter Morton,6cc37ffd,027d9efd-d,0.3,Jenkinsport,25.67,Delivered
2023-11-16,East,Furniture,Furnishings,649.86,8.0,137.74,Julian Butler,484ff48b,0ef9592f-9,0.0,Johnton,12.74,Delivered
2024-10-17,South,Technology,Phones,,2.0,-11.24,Kelly Cameron,f8d02d4d,ed4d9881-5,0.0,Lake Davidmouth,41.05,Delivered
2025-05-15,Central,Technology,Copiers,12.61,4.0,-1.02,William Rangel,a748668f,bf3f2616-5,0.0,East Joseph,35.16,Returned
2024-12-05,East,Furniture,Tables,625.37,5.0,-75.58,Anne Parker,1e186d00,78556a30-3,0.2,Andrealand,45.8,Delivered
2025-04-24,South,Furniture,Bookcases,873.36,6.0,-83.38,Matthew Harper,b192818c,3d472139-1,0.0,Guerrerochester,25.75,Delivered
2023-09-05,West,Technology,Accessories,389.77,5.0,8.99,Nicholas Fox,0d48fa7a,c074dd63-4,0.2,Howellberg,21.57,In Transit
2023-01-07,East,Office Supplies,Binders,740.56,8.0,68.77,Karina Patel,c3d253e5,e565acce-6,0.0,Hornborough,37.96,Delivered
2023-09-20,South,Technology,Machines,932.51,4.0,265.88,Robert Fowler,bbcf5c4a,ba59d0a7-4,0.2,Lake Thomas,45.32,In Transit
2024-10-22,East,Office Supplies,Art,267.15,2.0,41.22,Christopher Ramos,fb0f11da,7a148d1e-5,0.0,Gregorytown,25.68,Returned
2024-07-02,Central,Office Supplies,Paper,499.95,9.0,-29.38,Pamela Brooks,ba1efc24,74120c52-8,0.3,Ashleyside,24.45,Delivered
2023-10-17,East,Furniture,Chairs,835.69,9.0,105.2,Melissa Harper,6b24bce1,a6522ec6-0,0.1,New Suzanneview,22.24,In Transit
2024-09-02,East,Furniture,Tables,247.42,7.0,33.36,Melissa Taylor,0d7e1083,6b3a81f0-2,0.3,East Charles,40.18,Delivered
2023-01-10,Central,Technology,Machines,763.76,9.0,141.0,Ryan Foley,1aa59cd3,cc2b21e8-9,,Michaelmouth,6.0,Delivered
2023-08-28,Central,Technology,Copiers,767.19,3.0,142.94,Cynthia Williams,558352dc,622e7c0a-8,0.0,Evanschester,19.88,Delivered
2024-08-12,Central,Office Supplies,Binders,410.44,4.0,-2.68,Adam White,8ca466a6,e4818a05-c,0.0,Hollandtown,37.5,Returned
2023-09-08,South,Office Supplies,Binders,716.59,5.0,19.36,Brian Frederick,d70c8c07,4b9bad6b-2,0.2,Port Rachel,33.86,In Transit
2024-07-22,South,Technology,Machines,79.78,2.0,-12.9,Christopher Baker,ed5b8003,81e2abb0-6,0.2,Tinastad,5.55,Delivered
2022-11-28,South,Technology,Copiers,865.91,7.0,178.49,James Walker,827a4c71,34228453-3,0.0,Foxberg,45.82,Delivered
2025-04-14,Central,Technology,Machines,677.84,7.0,176.36,Zachary Martin,3cb0ff04,34db8738-4,0.0,Matthewbury,11.27,Delivered
2024-12-09,West,Technology,Machines,827.01,7.0,242.75,Heidi Pearson,f50b7612,0622e21d-8,0.0,Stephentown,37.68,In Transit
2023-11-10,South,Office Supplies,Labels,814.36,6.0,-58.5,Curtis Sullivan,50852c65,59c809a1-d,0.0,Timothyhaven,30.86,Delivered
2022-08-06,West,Technology,Accessories,342.15,9.0,20.76,Richard Crawford,ca411ca0,99f379a8-f,0.0,Lake Tracieport,37.91,Delivered
2024-09-08,South,Furniture,Tables,384.94,,-54.96,Katherine Arnold,ac8c2937,bf408e80-3,0.0,Donaldmouth,48.22,In Transit
2022-09-10,East,Office Supplies,Labels,658.2,10.0,-51.95,Danielle Johnson,72cf4dc6,886e7959-b,0.0,Lisafurt,12.51,Delivered
2023-07-20,Central,Office Supplies,Art,,4.0,185.42,Samantha Campbell,a304e668,f01e1ca8-5,0.0,West Katie,30.23,In Transit
2024-08-10,West,Office Supplies,Binders,890.17,2.0,213.59,Deborah Walton,cced424e,4eade8b0-5,0.0,Port Allenview,7.6,Delivered
2022-10-20,West,Technology,Copiers,623.61,5.0,-54.96,Julie Alexander,c6202388,b059de89-f,0.2,Rachelberg,35.91,In Transit
2023-10-08,South,Furniture,Chairs,441.88,9.0,22.36,Samantha Gibson,3f1bc2f8,fef960e9-0,0.2,Robertport,25.46,Delivered
2024-07-30,Central,Furniture,Chairs,72.33,10.0,4.51,Olivia Hinton,9cc6a92f,95b7e28e-f,0.2,Lake Richardmouth,39.88,Delivered
2023-05-06,Central,Technology,Copiers,436.56,4.0,99.57,Dylan Johnson,35fdda9f,0bf1e5f7-2,0.0,Lopezville,26.73,Delivered
2023-08-24,West,Technology,Copiers,558.05,7.0,-47.64,Sarah Wise,0bd7248a,b9f1edf2-8,0.3,West Seanville,29.87,Delivered
2025-05-02,South,Office Supplies,Binders,622.97,5.0,-28.03,Jason Ruiz,411d440e,a2d50d93-c,0.2,West Christopherburgh,38.51,In Transit
2023-03-25,Central,Furniture,Chairs,528.67,8.0,106.57,Justin Wilkins,48ac934e,9235b9df-9,0.0,South Michael,29.8,Delivered
2024-09-04,Central,Office Supplies,Labels,539.78,10.0,96.53,Vernon Fowler,b5002abe,7428d103-5,0.2,Nicholasmouth,8.17,Delivered
2023-04-10,Central,Furniture,Tables,538.22,3.0,110.17,Marissa Wilson,d4a2b103,32107868-1,0.2,Anthonymouth,,Delivered
2024-06-19,East,Furniture,Tables,877.22,8.0,,Michael Velasquez,15862883,3468b364-d,0.0,New Joseside,29.21,Delivered
2024-04-22,East,Technology,Phones,975.53,1.0,229.51,Stephen Dodson,627e7c4f,d4365c05-d,0.0,Weberland,46.32,Delivered
2022-10-16,East,Technology,Phones,335.66,8.0,0.69,Richard Griffith,3597f618,47245b45-e,0.2,Latoyamouth,41.66,Delivered
2023-11-01,East,Office Supplies,Paper,904.5,6.0,221.47,Carol Rogers,4c7ca101,f28b5e3f-1,0.2,New Elizabethborough,5.13,In Transit
2023-04-23,West,Furniture,Tables,519.78,7.0,86.45,Shirley Ross,fb4bc383,82f43275-1,0.2,Lake Kimberlyhaven,,In Transit
2024-11-09,South,Office Supplies,Binders,35.2,2.0,6.63,Nicholas Morales,2506c65c,69140a36-c,0.0,Smithberg,43.71,Delivered
2025-04-06,South,Office Supplies,Labels,394.45,6.0,41.16,Charles Fuentes,884db027,e0e3d832-a,0.0,South Billy,31.28,Delivered
2025-04-24,West,Technology,Copiers,343.7,4.0,33.92,Jordan Mccormick,150d3c3f,978fe267-1,0.1,West Elizabeth,5.18,Returned
2023-08-08,South,Office Supplies,Paper,877.83,3.0,213.3,Mario Carter,36f95b6b,94ca084b-e,0.0,Williamsberg,6.6,Delivered
2022-08-01,South,Technology,Machines,881.41,6.0,170.85,Jamie Garcia,c4cf0e93,f8cb800f-9,0.2,Davidmouth,20.43,Delivered
2025-01-10,West,Furniture,Tables,339.53,7.0,,Kimberly Rodriguez,90f4137b,52bc525d-b,0.2,Lake Sethside,24.55,Delivered
2024-07-14,West,Office Supplies,Art,766.01,5.0,-138.74,Eric Myers,9f69f37d,b153216b-6,0.0,Samuelhaven,35.79,In Transit
2023-05-09,West,Office Supplies,Binders,811.54,4.0,18.74,Thomas Valdez,17516c5f,8beeb4bf-6,0.0,New Cameron,38.44,In Transit
2022-10-29,West,Technology,Phones,844.52,9.0,101.46,Sarah Horne,ebf1f34b,87eb1c7d-9,0.0,Masseyport,9.5,Delivered
2023-01-20,South,Technology,Copiers,733.27,3.0,62.41,Michael Smith,f60c10d3,8dc14e32-9,0.3,South April,43.85,Delivered
2024-02-26,Central,Technology,Phones,,8.0,144.24,Leonard Miles,4067b4be,5ce2a76a-8,0.0,Port Christopherview,34.3,Cancelled
2024-07-06,West,Office Supplies,Art,846.54,6.0,159.69,Cesar Duran,cb9c612b,9e948084-0,0.1,Lake Jessicaburgh,6.67,Delivered
2023-11-15,Central,Office Supplies,Art,307.1,8.0,32.61,Matthew Herrera,0cac79e4,0df87647-0,0.1,New Annafort,15.43,Delivered
2024-08-04,South,Technology,Machines,727.29,5.0,157.45,Cynthia Duncan,4d12c60e,ca42c617-3,0.0,North Jennifer,46.35,Delivered
2023-07-31,East,Furniture,Furnishings,704.48,6.0,-134.79,Monica Davis,ec98dcf9,9ae8eebb-f,0.0,North Robert,31.31,Delivered
2023-11-24,West,Technology,Machines,510.35,4.0,149.09,Mr. Michael Lawson,bca2cdc5,315297b4-3,0.1,East Joseph,30.5,Delivered
2022-12-26,South,Technology,Phones,187.42,2.0,-17.81,Wendy Bradley,7449bc16,59969883-0,0.0,Port Dakota,22.51,In Transit
2024-08-26,South,Furniture,Bookcases,928.45,7.0,222.09,Cheyenne Coffey,61230c4b,7a6e1faf-e,0.2,North Philipland,17.53,Delivered
2025-02-11,East,Furniture,Chairs,799.79,4.0,-56.47,Paul Ortiz,82e44ee4,575ae2b1-6,0.3,Carolinemouth,12.32,In Transit
2023-11-04,East,Technology,Copiers,445.45,1.0,-68.54,Omar Martin,f3dc7824,3246d1b4-5,0.2,Carolinemouth,5.64,Delivered
2024-07-11,West,Furniture,Bookcases,,1.0,50.24,Kathleen Shaffer,a50ee261,4958fe3b-8,0.1,Freyhaven,13.73,Cancelled
2024-09-16,South,Technology,Accessories,423.13,3.0,-84.12,Megan Silva,be2fefb8,34ff904a-9,0.0,Lake Stacey,37.34,Delivered
2023-09-07,Central,Technology,Phones,669.81,1.0,-32.32,Robert Kirby,451b0e3e,ac7e4dc1-4,0.0,Hollyburgh,36.9,Delivered
